candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	preceding_verb_form	preceding_verb_hkcancor_pos	following_form	following_hkcancor_pos	following_ud_pos	duplicate_group_inputs_json	text	previous_text	next_text	token_context_json	tokens_json	annotation_status
aa62-3bd1a2d427a125718020	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	211	4	XXB	見過	見	v	.		X	"{""normalizedSurface"":""見過""}"	但係我未見過.	係咩?	好彩我未去過帕斯啫.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-013bd0f4b29e1a2790e9	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	212	4	XXA	去過	去	v	帕斯	ns	PROPN	"{""normalizedSurface"":""去過""}"	好彩我未去過帕斯啫.	但係我未見過.	唔知係唔係帕斯啊,即係總之係唔知邊個唔知邊個城市係有啲烏蠅好大隻𡃉.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":8,""tokens"":[{""word"":""好彩"",""pos"":""a"",""jyutping"":""hou2coi2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""帕斯"",""pos"":""ns"",""jyutping"":""paak3si1""},{""word"":""啫"",""pos"":""y"",""jyutping"":""ze1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""好彩"",""pos"":""a"",""jyutping"":""hou2coi2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""帕斯"",""pos"":""ns"",""jyutping"":""paak3si1""},{""word"":""啫"",""pos"":""y"",""jyutping"":""ze1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-294530712fa73ffd96e3	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	216	4	XXB	去過	去	v	邊度	r	PRON	"{""normalizedSurface"":""去過""}"	噉你重去過邊度?	好恐怖.	重去過邊度?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":7,""tokens"":[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-d371fadd131a361e3e79	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	217	2	XXA	去過	去	v	邊度	r	PRON	"{""normalizedSurface"":""去過""}"	重去過邊度?	噉你重去過邊度?	冇啊,美國啊嗰啲喇.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":5,""tokens"":[{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-cc3da059cfc4692172b3	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	0	30	XXA	聽過	聽	v	嗰陣時	r	PRON	"{""normalizedSurface"":""聽過""}"	"首先講個-,嗰個古仔呢,就係講""孔融讓梨""嗰個古仔來嘅,好多人呢其實都聽過嗰陣時,最古老嗰個""孔融讓梨""."		"其實,後來呢有啲人將佢反轉過來嘞,就有個新嘅""孔融讓梨""古仔."	"{""startTokenIndexZeroBased"":23,""endTokenIndexExclusive"":37,""tokens"":[{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""聽"",""pos"":""v"",""jyutping"":""teng1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""嗰陣時"",""pos"":""r"",""jyutping"":""go2zan6si4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""最"",""pos"":""d"",""jyutping"":""zeoi3""},{""word"":""古老"",""pos"":""a"",""jyutping"":""gu2lou5""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""\"""",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""首先"",""pos"":""d"",""jyutping"":""sau2sin1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""古仔"",""pos"":""n"",""jyutping"":""gu2zai2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""孔"",""pos"":""nr"",""jyutping"":""hung2""},{""word"":""融"",""pos"":""nr"",""jyutping"":""jung4""},{""word"":""讓"",""pos"":""v"",""jyutping"":""joeng6""},{""word"":""梨"",""pos"":""n"",""jyutping"":""lei4""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""古仔"",""pos"":""n"",""jyutping"":""gu2zai2""},{""word"":""來"",""pos"":""y"",""jyutping"":""lai4""},{""word"":""嘅"",""pos"":""y"",""jyutping"":""ge3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""聽"",""pos"":""v"",""jyutping"":""teng1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""嗰陣時"",""pos"":""r"",""jyutping"":""go2zan6si4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""最"",""pos"":""d"",""jyutping"":""zeoi3""},{""word"":""古老"",""pos"":""a"",""jyutping"":""gu2lou5""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""孔"",""pos"":""nr"",""jyutping"":""hung2""},{""word"":""融"",""pos"":""nr"",""jyutping"":""jung4""},{""word"":""讓"",""pos"":""v"",""jyutping"":""joeng6""},{""word"":""梨"",""pos"":""n"",""jyutping"":""lei4""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-eeca54930bf37e636b7d	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	1	9	XXA	反轉過	反轉	v	來	v	VERB	"{""normalizedSurface"":""反轉過""}"	"其實,後來呢有啲人將佢反轉過來嘞,就有個新嘅""孔融讓梨""古仔."	"首先講個-,嗰個古仔呢,就係講""孔融讓梨""嗰個古仔來嘅,好多人呢其實都聽過嗰陣時,最古老嗰個""孔融讓梨""."	噉喎,舊嗰個呢就係話呢,誒,孔融,誒,點解要讓個大梨俾個大哥,自己𠻺要個細梨呢,噉啊表現佢哋呢,就好有孝心,係唔係呢.	"{""startTokenIndexZeroBased"":2,""endTokenIndexExclusive"":16,""tokens"":[{""word"":""後來"",""pos"":""t"",""jyutping"":""hau6loi4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""有啲"",""pos"":""r"",""jyutping"":""jau5di1""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""將"",""pos"":""d"",""jyutping"":""zoeng1""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""反轉"",""pos"":""v"",""jyutping"":""faan2zyun3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""}]}"	"[{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""後來"",""pos"":""t"",""jyutping"":""hau6loi4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""有啲"",""pos"":""r"",""jyutping"":""jau5di1""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""將"",""pos"":""d"",""jyutping"":""zoeng1""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""反轉"",""pos"":""v"",""jyutping"":""faan2zyun3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""新"",""pos"":""a"",""jyutping"":""san1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""孔"",""pos"":""nr"",""jyutping"":""hung2""},{""word"":""融"",""pos"":""nr"",""jyutping"":""jung4""},{""word"":""讓"",""pos"":""v"",""jyutping"":""joeng6""},{""word"":""梨"",""pos"":""n"",""jyutping"":""lei4""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""古仔"",""pos"":""n"",""jyutping"":""gu2zai2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-e37a576be320fbf11ff8	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	56	6	XXA	出過	出	v	,		X	"{""normalizedSurface"":""出過""}"	嗱,佢以前一路出過,由經典一二三四五六七八九十噉樣嘅.	乜嘢經典啊?	唔係吖,經典關於啲乜嘢主題𡃉?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":13,""tokens"":[{""word"":""嗱"",""pos"":""e"",""jyutping"":""laa4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""以前"",""pos"":""t"",""jyutping"":""ji5cin4""},{""word"":""一路"",""pos"":""d"",""jyutping"":""jat1lou6""},{""word"":""出"",""pos"":""v"",""jyutping"":""ceot1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""由"",""pos"":""p"",""jyutping"":""jau4""},{""word"":""經典"",""pos"":""a"",""jyutping"":""ging1din2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""二"",""pos"":""m"",""jyutping"":""ji6""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""}]}"	"[{""word"":""嗱"",""pos"":""e"",""jyutping"":""laa4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""以前"",""pos"":""t"",""jyutping"":""ji5cin4""},{""word"":""一路"",""pos"":""d"",""jyutping"":""jat1lou6""},{""word"":""出"",""pos"":""v"",""jyutping"":""ceot1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""由"",""pos"":""p"",""jyutping"":""jau4""},{""word"":""經典"",""pos"":""a"",""jyutping"":""ging1din2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""二"",""pos"":""m"",""jyutping"":""ji6""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""四"",""pos"":""m"",""jyutping"":""sei3""},{""word"":""五"",""pos"":""m"",""jyutping"":""ng5""},{""word"":""六"",""pos"":""m"",""jyutping"":""luk6""},{""word"":""七"",""pos"":""m"",""jyutping"":""cat1""},{""word"":""八"",""pos"":""m"",""jyutping"":""baat3""},{""word"":""九"",""pos"":""m"",""jyutping"":""gau2""},{""word"":""十"",""pos"":""m"",""jyutping"":""sap6""},{""word"":""噉樣"",""pos"":""r"",""jyutping"":""gam2joeng2""},{""word"":""嘅"",""pos"":""y"",""jyutping"":""ge3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-a86717f2c1399081e0f3	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	78	3	XXB	講過	講	v	咩	y	PART	"{""normalizedSurface"":""講過""}"	有噉講過咩?	噉你,係咩?	佢有宣佈過㗎?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""咩"",""pos"":""y"",""jyutping"":""me1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""咩"",""pos"":""y"",""jyutping"":""me1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-ed2d320994f0a45b4816	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	79	3	XXB	宣佈過	宣佈	v	㗎	y	PART	"{""normalizedSurface"":""宣佈過""}"	佢有宣佈過㗎?	有噉講過咩?	係啊,但係呢,通常佢都唔會真係,如果你真係黏咗落去寄去,佢唔會唔俾你寄𠸏,佢,我諗佢都照收啩,唔會掟返俾你,叫你去黏過啩?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""宣佈"",""pos"":""v"",""jyutping"":""syun1bou3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""㗎"",""pos"":""y"",""jyutping"":""gaa4""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""宣佈"",""pos"":""v"",""jyutping"":""syun1bou3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""㗎"",""pos"":""y"",""jyutping"":""gaa4""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-77af59f70f2781147dac	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	80	52	XXA	黏過	黏	v	啩	y	PART	"{""normalizedSurface"":""黏過""}"	係啊,但係呢,通常佢都唔會真係,如果你真係黏咗落去寄去,佢唔會唔俾你寄𠸏,佢,我諗佢都照收啩,唔會掟返俾你,叫你去黏過啩?	佢有宣佈過㗎?	係囖.	"{""startTokenIndexZeroBased"":45,""endTokenIndexExclusive"":55,""tokens"":[{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""叫"",""pos"":""v"",""jyutping"":""giu3""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""去"",""pos"":""vk"",""jyutping"":""heoi3""},{""word"":""黏"",""pos"":""v"",""jyutping"":""nim4""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啩"",""pos"":""y"",""jyutping"":""gwaa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""通常"",""pos"":""d"",""jyutping"":""tung1soeng4""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""黏"",""pos"":""v"",""jyutping"":""nim4""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""落去"",""pos"":""v"",""jyutping"":""lok6heoi3""},{""word"":""寄"",""pos"":""v"",""jyutping"":""gei3""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""寄"",""pos"":""v"",""jyutping"":""gei3""},{""word"":""𠸏"",""pos"":""y"",""jyutping"":""ge2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""照"",""pos"":""v"",""jyutping"":""ziu3""},{""word"":""收"",""pos"":""v"",""jyutping"":""sau1""},{""word"":""啩"",""pos"":""y"",""jyutping"":""gwaa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""掟"",""pos"":""v"",""jyutping"":""deng3""},{""word"":""返"",""pos"":""u"",""jyutping"":""faan1""},{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""叫"",""pos"":""v"",""jyutping"":""giu3""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""去"",""pos"":""vk"",""jyutping"":""heoi3""},{""word"":""黏"",""pos"":""v"",""jyutping"":""nim4""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啩"",""pos"":""y"",""jyutping"":""gwaa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-70f64d61471cd33e17ee	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	87	5	XXA	見過	見	v	樣	n	NOUN	"{""normalizedSurface"":""見過""}"	到而家重未見過樣𡃉.	係喇,又-,係點嘅樣𡃉回歸嗰套?	未見過?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":9,""tokens"":[{""word"":""到"",""pos"":""p"",""jyutping"":""dou3""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""樣"",""pos"":""n"",""jyutping"":""joeng2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""到"",""pos"":""p"",""jyutping"":""dou3""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""樣"",""pos"":""n"",""jyutping"":""joeng2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-efd310711395a9396c59	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	88	2	XXB	見過	見	v	?		X	"{""normalizedSurface"":""見過""}"	未見過?	到而家重未見過樣𡃉.	其實而家都五月,乜樣都未見過啊真係.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":4,""tokens"":[{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-c20286d2af1dfeea4ceb	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	89	10	XXA	見過	見	v	啊	y	PART	"{""normalizedSurface"":""見過""}"	其實而家都五月,乜樣都未見過啊真係.	未見過?	咦,會唔會出特區旗啊,特區花啊,嗰啲噉嘅嘢呢?	"{""startTokenIndexZeroBased"":3,""endTokenIndexExclusive"":14,""tokens"":[{""word"":""五月"",""pos"":""t"",""jyutping"":""ng5jyut6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""乜"",""pos"":""r"",""jyutping"":""mat1""},{""word"":""樣"",""pos"":""n"",""jyutping"":""joeng2""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""五月"",""pos"":""t"",""jyutping"":""ng5jyut6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""乜"",""pos"":""r"",""jyutping"":""mat1""},{""word"":""樣"",""pos"":""n"",""jyutping"":""joeng2""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
