candidate_id	query_scope	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	recording_date	participant	text	matches_json	previous_text	next_text	annotation_status
HKC-40-00119	exact_token	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	119	1995-12-22	XXB	ei3我今日重諗住搦多幾本俾你睇𠻹,後尾唔記得咗.	"[{""token_index_zero_based"":10,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	冇時間啊.	唉!希望遲啲有時間睇返喇,費事嘥咗啲嘢佢.	UNSCREENED_LEXICAL_CANDIDATE
HKC-40-00170	exact_token	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	170	1995-12-22	XXB	成班人去睇,又送花俾佢噉吖嗎.	"[{""token_index_zero_based"":9,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	哦.	哦.	UNSCREENED_LEXICAL_CANDIDATE
HKC-40-00234	exact_token	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	234	1995-12-22	XXA	難忘啊,我-我連嗰張呢,嗰張入,誒-嗰港口衛生署寫俾我嗰-去醫院嗰張紙我都留低咗.	"[{""token_index_zero_based"":21,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	感受如何啊?	俾我我都會留低啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-40-00235	exact_token	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	235	1995-12-22	XXB	俾我我都會留低啊.	"[{""token_index_zero_based"":0,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	難忘啊,我-我連嗰張呢,嗰張入,誒-嗰港口衛生署寫俾我嗰-去醫院嗰張紙我都留低咗.	你第一次去旅行-第一次搭飛機去旅行搞成噉.	UNSCREENED_LEXICAL_CANDIDATE
HKC-41-00068	exact_token	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	68	1995-12-27	XXA	其實最慘係嗰啲唱歌嗰啲出來自己又賺少咗,噉𠻺俾人哋攞咗個功勞噉樣.	"[{""token_index_zero_based"":16,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	係啊,我都覺得係啊.	係囖.	UNSCREENED_LEXICAL_CANDIDATE
HKC-41-00095	exact_token	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	95	1995-12-27	XXA	我覺得最,倒頭來最辛苦嗰個咪父母,下下俾錢佢,儲來賺埋賺埋啲錢,跟住俾佢買個噉嘅袋.	"[{""token_index_zero_based"":12,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""},{""token_index_zero_based"":26,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔係𠸏,佢-其實如果佢哋自己賺得到錢呢,即係唔係攞屋企嘅錢亂咁花呢,買名牌其實係冇問題嘅我覺得,即係如果你可以負擔得起呢,噉係,買名牌哩樣嘢係冇乜嘢問題嘅.	噉𠻺,冇辦法即係而家-即係大家嘅心態就算我都係.	UNSCREENED_LEXICAL_CANDIDATE
HKC-41-00195	exact_token	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	195	1995-12-27	XXA	我覺得其實可能要翻版CD對你來講而家係有益,因為你買平嘢,對你-對你來講有賺,但係倒轉頭,如果俾你係去喺度做嘅,即係譬如你係歌星,假設你係歌星嘅話,你因為啲翻版CD而令到你賺少好多錢嘅話,噉你會點諗吖?	"[{""token_index_zero_based"":35,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉如果,如果係噉樣嘅話,你即係話要做一啲嘢去-根本係唔啱𠺢嗎.	又會另一個觀點吖嗎.	UNSCREENED_LEXICAL_CANDIDATE
HKC-41-00233	exact_token	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	233	1995-12-27	XXC	喂,你不如借啲CD俾我聽?	"[{""token_index_zero_based"":7,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	啱,我都贊成你哩個方向.	喂,你幾時還隻CD啊,你?	UNSCREENED_LEXICAL_CANDIDATE
HKC-42-00004	exact_token	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	4	1998-02-20	XXC	就係唔好俾人咁多人呢將口碑傳下傳下.	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	因為哩啲呢都係我期待嘅戲喇.	係嘞.	UNSCREENED_LEXICAL_CANDIDATE
HKC-42-00103	exact_token	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	103	1998-02-20	XXB	"""BennyHill""都係出咗呢就係隔離嗰啲老人家呢俾佢打嗰啲呢,無喇喇佢糟質嗰啲呢,係嗰陣時先興啊."	"[{""token_index_zero_based"":15,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔係.	即係洋人細龜囖.	UNSCREENED_LEXICAL_CANDIDATE
HKC-42-00107	exact_token	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	107	1998-02-20	XXB	因為無喇喇有個好老,唔知無喇喇俾佢○嗰啲呢好陰公嗰啲.	"[{""token_index_zero_based"":10,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	細龜係噉來𡃉.	阿雄仔咪同佢一模一樣樣囖.	UNSCREENED_LEXICAL_CANDIDATE
HKC-42-00110	exact_token	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	110	1998-02-20	XXB	一開始就俾人打𡃉嚹嗰啲.	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	係嚹.	係嘞.	UNSCREENED_LEXICAL_CANDIDATE
HKC-42-00159	exact_token	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	159	1998-02-20	XXC	個法官多數會判俾哩個妻子.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	就輸梗嘞.	噉但係噉嘅情況佢做乜嘢呢,啲人都同情佢𡃉.	UNSCREENED_LEXICAL_CANDIDATE
HKC-42-00174	exact_token	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	174	1998-02-20	XXA	就唔敢話俾佢老婆聽佢失咗業好耐啊.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	但係呢就係好英國典型嗰啲呢,即係幾時都打晒呔,着晒西裝啊,着件乾濕褸嗰啲呢.	佢老婆不斷重喺度用信用咭使𡁵錢𡃉.	UNSCREENED_LEXICAL_CANDIDATE
HKC-42-00193	exact_token	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	193	1998-02-20	XXB	千其唔好俾佢拗柴,拗柴𠻺死火嘞.	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	拗咗柴.	只要唔跣低.	UNSCREENED_LEXICAL_CANDIDATE
HKC-42-00229	exact_token	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	229	1998-02-20	XXA	即係每個人俾寧願俾十鎊入去睇呢,都冇問題啊.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""},{""token_index_zero_based"":6,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	嘩嗰邊樣樣嘢都好唔蓬勃,係睇艷舞好蓬勃啊.	"佢終於忽萌奇想就係""佢哋跳得,點解我哋唔跳得吖?"	UNSCREENED_LEXICAL_CANDIDATE
HKC-43-00021	exact_token	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	21	1998-02-20	XXA	即係唔會俾你睇晒成件事𡃉.	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	佢哋排練就排咗一陣呢,就停𡃉嚹.	係到後尾大家先睇到嗰件事.	UNSCREENED_LEXICAL_CANDIDATE
HKC-43-00098	exact_token	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	98	1998-02-20	XXC	譬如聽你所講呢就哩啲男士呢多多少少呢係因為女-佢哋嘅另一半啊,個太太嘅關係呢,譬如話一係就唔敢話俾佢聽自己失業喇,一係呢就要同個老婆爭個仔喇.	"[{""token_index_zero_based"":35,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	係.	一係呢就即係𠻺譬如話又有中年嘅婚姻危機.	UNSCREENED_LEXICAL_CANDIDATE
HKC-43-00128	exact_token	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	128	1998-02-20	XXA	同埋俾人接受啊.	"[{""token_index_zero_based"":1,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	喀,喀,喀.	"即係大家通常""我跳."	UNSCREENED_LEXICAL_CANDIDATE
HKC-43-00135	exact_token	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	135	1998-02-20	XXB	但係佢冇俾人哋柴臺咩?	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	成個過程幾好玩𡃉.	"""喂你去跳艷舞呀?"	UNSCREENED_LEXICAL_CANDIDATE
HKC-43-00145	exact_token	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	145	1998-02-20	XXC	因為其實主要G-string係愛來俾人攝錢落去𠺢嗎.	"[{""token_index_zero_based"":6,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉呢就佢哋其實跳到最尾都係剩返個G-string.	係囖.	UNSCREENED_LEXICAL_CANDIDATE
HKC-43-00185	exact_token	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	185	1998-02-20	XXA	即係冇-冇一個-即係雖然佢咁荒謬處境,你俾我哋香港好多時就會擠眉弄眼.	"[{""token_index_zero_based"":15,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	大家都真係好實淨啊.	即刻誇咗,係唔係?	UNSCREENED_LEXICAL_CANDIDATE
HKC-43-00219	exact_token	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	219	1998-02-20	XXB	譬如可能個老婆有份工介紹俾佢𡃉.	"[{""token_index_zero_based"":8,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	出去返工就唔肯.	或者做一啲女性啲嘅,譬如臨時煮飯噉樣.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00028	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	28	1998-02-20	XXA	一係話俾佢聽點可憐法囖.	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	係啊.	你咪拍嗰度情形俾佢睇囖.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00029	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	29	1998-02-20	XXB	你咪拍嗰度情形俾佢睇囖.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	一係話俾佢聽點可憐法囖.	係嘞.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00045	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	45	1998-02-20	XXB	或者打俾大班.	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	又即出晒啲廣告啊噉樣.	喀.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00047	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	47	1998-02-20	XXA	打俾大班去講.	"[{""token_index_zero_based"":1,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	喀.	噉𠻺有啲壓力俾佢哋嘞,噉佢就有反應.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00048	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	48	1998-02-20	XXA	噉𠻺有啲壓力俾佢哋嘞,噉佢就有反應.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	打俾大班去講.	唔係啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00087	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	87	1998-02-20	XXC	俾張單你又點吖?	"[{""token_index_zero_based"":0,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉冇保養𡃉嘞?	啲員工福利來𡃉咋而家,係唔係啊?	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00141	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	141	1998-02-20	XXC	噉實質你又租俾邊個呢?	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	你話你收返佢個舖.	你殺雞取卵冇用喎.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00145	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	145	1998-02-20	XXC	噉其實個吉舖一個,噉你租俾人,你一係就話泊車𡃉啫.	"[{""token_index_zero_based"":11,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	即係好難重係有人即係如果你話即係除非做-唔知做啲乜嘢生意啊,係唔係?	十蚊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00183	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	183	1998-02-20	XXA	就嗱三個月,我減咗六成俾你.	"[{""token_index_zero_based"":10,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	即係減開我以後點做生意呢?	但係限期三個月.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00191	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	191	1998-02-20	XXA	同你撐𠻺撐多四成,減四成俾你嚹噉樣.	"[{""token_index_zero_based"":10,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	即係最長一年期嘞.	噉𠻺哩-哩個方法𠻺有偈傾囖.	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00203	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	203	1998-02-20	XXC	噉而家呢,我做幾多生意呢,我俾返兩成你嘞.	"[{""token_index_zero_based"":11,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉呢,就當中呢,哦,原來呢,我做過生意裏邊呢,有兩成呢,係交咗租嘅.	噉即係你話噉樣會唔會係一個方式,變咗大家可以共存吖嗎即喺度?	UNSCREENED_LEXICAL_CANDIDATE
HKC-45-00228	exact_token	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	228	1998-02-20	XXB	噉你話如果你有間吉舖喺度,你想租俾人賣衫都幾難嘞而家.	"[{""token_index_zero_based"":13,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	即係衫係最大單嘞而家.	第二件事,你話電器舖啊嗰啲噉樣,就真係講信譽嘅.	UNSCREENED_LEXICAL_CANDIDATE
HKC-47-00047	exact_token	FC-R006_v2.cha	0e64a85bb57c65bf4e9e0d621f4cc104d8a27a30be98847eccc3c958c517154c	47	47	1998-02-20	XXB	又係周圍拎俾人睇.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉嗰陣時,嘩,發達嚹.	跟住就得到人鬧喇梗係.	UNSCREENED_LEXICAL_CANDIDATE
HKC-47-00082	exact_token	FC-R006_v2.cha	0e64a85bb57c65bf4e9e0d621f4cc104d8a27a30be98847eccc3c958c517154c	47	82	1998-02-20	XXB	同埋夜晚唔好再叫我出來玩咁夜,或者俾咁多酒我飲嘞.	"[{""token_index_zero_based"":12,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	我哋嘅前境會係點樣樣呢?	我第二朝係要六點鐘起身.	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00070	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	70	1998-02-25	XXA	佢又另外有個俾你揀吖.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔係.	任揀嘅.	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00095	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	95	1998-02-25	XXA	佢係整一盆俾你𡃉.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔係.	一盆噉樣.	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00097	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	97	1998-02-25	XXC	一兜噉樣俾你𡃉.	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	一盆噉樣.	一盆俾你𡃉.	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00098	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	98	1998-02-25	XXA	一盆俾你𡃉.	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	一兜噉樣俾你𡃉.	喀.	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00111	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	111	1998-02-25	XXB	"我諗你噉樣嗌,佢會細緻話俾你聽""嗱,邊啲靚部份啊."	"[{""token_index_zero_based"":10,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	"即係你都可以因應個你自己嘅需要嗌唔同嘅牛""""."	"""噉可以同你研究𡃉."	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00139	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	139	1998-02-25	XXB	烚熟咗之後呢,佢就一兜鐵碟呢,就俾啲牛油同埋哩個蠟燭㷫住嘅.	"[{""token_index_zero_based"":15,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	跟住就熠佢.	就㷫住哩個牛油.	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00141	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	141	1998-02-25	XXB	就俾你點住啲牛油食嘅.	"[{""token_index_zero_based"":1,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	就㷫住哩個牛油.	就都有佢個風味喎.	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00165	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	165	1998-02-25	XXB	即係佢會解釋俾你聽.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	冇冇冇冇.	即係個service方面呢?	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00185	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	185	1998-02-25	XXB	俾啲梳打粉揦到腍晒嗰啲牛柳呢.	"[{""token_index_zero_based"":0,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	我喺香港呢,好鍾意食一種呢,就係嗰啲茶餐廳呢.	"""""牛柳來𡃉."	UNSCREENED_LEXICAL_CANDIDATE
HKC-48-00237	exact_token	FC-R007_v2.cha	7d758ceef2818fb182169c06d3f785caccabb7ce16533740909bd41868524f0f	48	237	1998-02-25	XXB	主要係俾-針對冇牙佬𡃉哩個係.	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	而從而昇華到另一個境界嘅即係一條秘技啊.	冇牙牛柳一份噉樣囖.	UNSCREENED_LEXICAL_CANDIDATE
HKC-49-00012	exact_token	FC-R009_v.cha	e29696c62b1aef35746e05780060128c7a5b91b2cdd852467d3cb733e3108d5c	49	12	1998-02-26	XXB	然後呢就話返俾大家聽,黎明呢喺機上邊搞事啊,嗱.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	譬如黎明,去澳洲.	噉呢又,喀,又騷擾啲乘客.	UNSCREENED_LEXICAL_CANDIDATE
HKC-49-00014	exact_token	FC-R009_v.cha	e29696c62b1aef35746e05780060128c7a5b91b2cdd852467d3cb733e3108d5c	49	14	1998-02-26	XXB	監生要唱佢十隻主題曲俾啲乘客聽.	"[{""token_index_zero_based"":7,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉呢又,喀,又騷擾啲乘客.	逼佢聽.	UNSCREENED_LEXICAL_CANDIDATE
HKC-50-00032	exact_token	FC-R010a_v.cha	cee13ea77df43313af86d811fe8a2936fc56dd0283e738debe4caf62b6fc803c	50	32	1998-02-26	XXC	"你用咁多電話嘅人呢,通常已經係同每一個都講,""嗱,淨-我淨係俾哩個電話號碼你."	"[{""token_index_zero_based"":26,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔係你,好叻𡃉嚹.	唔單止係噉啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-50-00034	exact_token	FC-R010a_v.cha	cee13ea77df43313af86d811fe8a2936fc56dd0283e738debe4caf62b6fc803c	50	34	1998-02-26	XXC	"""我淨係俾哩個名你𡃉咋."	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔單止係噉啊.	Maggie.	UNSCREENED_LEXICAL_CANDIDATE
HKC-50-00063	exact_token	FC-R010a_v.cha	cee13ea77df43313af86d811fe8a2936fc56dd0283e738debe4caf62b6fc803c	50	63	1998-02-26	XXA	"即係其實嗰陣時只要有一把溫暖熟識嘅聲音話俾佢聽,""你冇事嘅."	"[{""token_index_zero_based"":12,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	就call個朋友.	"""噉樣."	UNSCREENED_LEXICAL_CANDIDATE
HKC-50-00104	exact_token	FC-R010a_v.cha	cee13ea77df43313af86d811fe8a2936fc56dd0283e738debe4caf62b6fc803c	50	104	1998-02-26	XXB	佢唔好意思講俾你聽點解啊.	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	哩個如果唔係呢,就聽唔到𡃉嚹.	冇辦法.	UNSCREENED_LEXICAL_CANDIDATE
HKC-50-00109	exact_token	FC-R010a_v.cha	cee13ea77df43313af86d811fe8a2936fc56dd0283e738debe4caf62b6fc803c	50	109	1998-02-26	XXB	佢梗係收埋一,兩下絕招俾自己嘅.	"[{""token_index_zero_based"":8,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔係.	你要佢講出佢嘅絕招點樣,佢梗係突然間話,扮個電話收唔到喇.	UNSCREENED_LEXICAL_CANDIDATE
HKC-50-00124	exact_token	FC-R010a_v.cha	cee13ea77df43313af86d811fe8a2936fc56dd0283e738debe4caf62b6fc803c	50	124	1998-02-26	XXA	就係佢會傳真有關哩個流動電話嘅位置嘅地圖俾你.	"[{""token_index_zero_based"":13,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	打去電話公司裏邊呢.	到底喺邊度.	UNSCREENED_LEXICAL_CANDIDATE
HKC-51-00040	exact_token	FC-R010b_v.cha	2fdee719218aec6d3b20582673dd0bd24b5631cc890383b48bdf26d858843e8e	51	40	1998-02-26	XXC	你真係要話俾我哋聽𡃉喎.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	譬如如果你真係證實咗.	喀.	UNSCREENED_LEXICAL_CANDIDATE
HKC-51-00108	exact_token	FC-R010b_v.cha	2fdee719218aec6d3b20582673dd0bd24b5631cc890383b48bdf26d858843e8e	51	108	1998-02-26	XXA	或者佢真係唔想俾你知道.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	佢都應該擁有一個嘅私隱權喇.	舉例就係一個男性.	UNSCREENED_LEXICAL_CANDIDATE
HKC-51-00110	exact_token	FC-R010b_v.cha	2fdee719218aec6d3b20582673dd0bd24b5631cc890383b48bdf26d858843e8e	51	110	1998-02-26	XXA	噉就要打電話俾一個女性.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	舉例就係一個男性.	然之後呢,就要話俾佢聽,佢今晚唔返來食飯.	UNSCREENED_LEXICAL_CANDIDATE
