runtime_label	lane	claim_layer	current_status	origin_status	legacy_source_link_status	legacy_pattern_edge_count	claim_source_row_count	mapped_external_source_count	mapped_external_source_ids	mapping_batch	cumulative_mapping	mapping_status	mapping_disposition	research_priority	next_action
TemporalClause	LANE-10	language	provisional	legacy_origin_not_proven	no_pattern_specific_external_edge	0	6	3	SRC-WONG-2002-CANTONESE-ADVERBS,SRC-YIP-2024-TEMPORAL-ADVERBIAL-CLAUSES,SRC-YIP-MATTHEWS-2000-BASIC	CP021B-R12	PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R12.tsv	COMPLETE_WITH_TEMPORAL_SUBTYPE_AND_HEAD_SELECTION_BOUNDARIES	SOURCE_LINKED_SPLIT_AND_REPRESENTATION_REALIGNMENT_REQUIRED	R12_CLAIM_LEVEL_MAPPING_COMPLETE_NO_IMPLEMENTATION	Separate simple temporal framing from subordinate temporal clauses and retire role-driven fallback logic in any future authorized design.
TimeNP	LANE-10	language	research_pending	legacy_origin_not_proven	no_pattern_specific_external_edge	0	7	4	SRC-TANG-2024-CANTONESE-GRAMMAR-GUIDE,SRC-WONG-2002-CANTONESE-ADVERBS,SRC-YIP-2024-TEMPORAL-ADVERBIAL-CLAUSES,SRC-YIP-MATTHEWS-2000-BASIC	CP021B-R12	PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R12.tsv	COMPLETE_WITH_TEMPORAL_SUBTYPE_AND_HEAD_SELECTION_BOUNDARIES	SOURCE_LINKED_SPLIT_AND_HEAD_SPECIFIC_CLASSIFIER_REQUIRED	R12_CLAIM_LEVEL_MAPPING_COMPLETE_NO_IMPLEMENTATION	Split lexical/deictic time forms by head-specific classifier behavior and keep nominal form separate from clause-level temporal role before any implementation.
TimeToActionFrame	LANE-10	language	unsupported_generalization	legacy_origin_not_proven	no_pattern_specific_external_edge	0	0	0				UNMAPPED		P0_FIND_AUTHORITY_OR_RETIRE	Search primary research for the exact form/meaning claim; retire or quarantine if unsupported.
Topic	LANE-10	representation	parser_heuristic	internal_representation_only	external_language_source_not_applicable_to_internal_claim	0	0	0				UNMAPPED		INTERNAL_NO_EXTERNAL_LANGUAGE_CLAIM_REQUIRED	Document implementation provenance; do not present the internal label as Cantonese fact.
TopicComment	LANE-10	representation	parser_heuristic	internal_representation_only	external_language_source_not_applicable_to_internal_claim	0	0	0				UNMAPPED		INTERNAL_NO_EXTERNAL_LANGUAGE_CLAIM_REQUIRED	Document implementation provenance; do not present the internal label as Cantonese fact.
TopicCommentClause	LANE-10	representation	parser_heuristic	internal_representation_only	external_language_source_not_applicable_to_internal_claim	0	0	0				UNMAPPED		INTERNAL_NO_EXTERNAL_LANGUAGE_CLAIM_REQUIRED	Document implementation provenance; do not present the internal label as Cantonese fact.
TopicModalPredicateClause	LANE-10	representation	parser_heuristic	internal_representation_only	external_language_source_not_applicable_to_internal_claim	0	0	0				UNMAPPED		INTERNAL_NO_EXTERNAL_LANGUAGE_CLAIM_REQUIRED	Document implementation provenance; do not present the internal label as Cantonese fact.
LexicalGiveRelation	LANE-08	language	provisional	external_evidence_originated	authority_origin_scoped_edges_recorded	10	10	6	SRC-BODOMO-LAM-YU-2003,SRC-CHIN-2011-BEI,SRC-LI-LEE-2021-DATIVE,SRC-NGAI-2023-BEI,SRC-WONG-2023-BEI,SRC-XU-PEYRAUBE-1997-DOC	CP021B-R1	PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R5.tsv	COMPLETE_WITH_BOUNDARIES	SOURCE_LINKED_PROVISIONAL	R1_CLAIM_LEVEL_MAPPING_COMPLETE	Use the cumulative R4 source matrix; retain SOURCE_LINKED_PROVISIONAL until behavior review.
TransformationResultFrame	LANE-05	language	unsupported_generalization	legacy_origin_not_proven	no_pattern_specific_external_edge	0	0	0				UNMAPPED		P0_FIND_AUTHORITY_OR_RETIRE	Search primary research for the exact form/meaning claim; retire or quarantine if unsupported.
TransformationResultPredicate	LANE-05	language	unsupported_generalization	legacy_origin_not_proven	no_pattern_specific_external_edge	0	0	0				UNMAPPED		P0_FIND_AUTHORITY_OR_RETIRE	Search primary research for the exact form/meaning claim; retire or quarantine if unsupported.
TransitiveVP	LANE-10	language	provisional	legacy_origin_not_proven	no_pattern_specific_external_edge	0	0	0				UNMAPPED		P2_RESEARCH_BEFORE_PROMOTION	Which externally documented Cantonese constructions, if any, justify the scope and boundaries currently represented by TransitiveVP?
VPComplementFrame	LANE-08	representation	parser_heuristic	internal_representation_only	external_language_source_not_applicable_to_internal_claim	0	0	0				UNMAPPED		INTERNAL_NO_EXTERNAL_LANGUAGE_CLAIM_REQUIRED	Document implementation provenance; do not present the internal label as Cantonese fact.
VerbComplementVP	LANE-05	language	provisional	legacy_origin_not_proven	no_pattern_specific_external_edge	0	5	3	SRC-CHENG-SYBESMA-2004-POSTVERBAL-DAK,SRC-LAU-LEE-2021-RVC,SRC-SHAN-JIN-2025-MOTION-TYPOLOGY	CP021B-R10	PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R10.tsv	COMPLETE_AS_HETEROGENEOUS_UMBRELLA_SPLIT	SOURCE_LINKED_UMBRELLA_SPLIT_REQUIRED	R10_CLAIM_LEVEL_MAPPING_COMPLETE_NO_IMPLEMENTATION	Split descriptive, directional, resultative, restorative, repetitive, and caused-motion profiles; keep umbrella internal-only until replacement design.
VocativeAddressTerm	LANE-10	language	lexicalized_only	legacy_origin_not_proven	no_pattern_specific_external_edge	0	8	3	SRC-CHEUNG-1990-ADDRESS;SRC-CHOW-2007-CANTONESE-EVERYONE;SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	CP021B-R20	PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R20.tsv	ADDRESS_SYSTEM_SOURCE_LINKED_LEXICAL_SOCIAL_SUBTYPES_AND_GENERATIVE_CROSSPRODUCT_NARROWING_REQUIRED	ADDRESS_SYSTEM_SOURCE_LINKED_LEXICAL_SOCIAL_SUBTYPES_AND_GENERATIVE_CROSSPRODUCT_NARROWING_REQUIRED	R20_CLAIM_LEVEL_MAPPING_COMPLETE_NO_IMPLEMENTATION	Preserve the R20 evidence boundaries; any runtime change requires a separate authorized implementation and validation event.
WhClassifierQuestion	LANE-06	language	unsupported_generalization	legacy_origin_not_proven	no_pattern_specific_external_edge	0	9	3	SRC-WONG-2023-LANGUAGE-SAMPLE;SRC-XIA-2025-CLASSIFIERS;SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	CP021B-R20	PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R20.tsv	SOURCE_LINKED_WH_NP_SCHEMA_NODE_REALIGNMENT_AND_ELLIPSIS_SPLIT_REQUIRED	SOURCE_LINKED_WH_NP_SCHEMA_NODE_REALIGNMENT_AND_ELLIPSIS_SPLIT_REQUIRED	R20_CLAIM_LEVEL_MAPPING_COMPLETE_NO_IMPLEMENTATION	Preserve the R20 evidence boundaries; any runtime change requires a separate authorized implementation and validation event.
