candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	query_lexeme	segmentation_profile	negation_profile	matched_hkcancor_tags	matched_ud_tags	immediate_left_form	immediate_left_hkcancor_pos	immediate_left_ud_pos	immediate_right_form	immediate_right_hkcancor_pos	immediate_right_ud_pos	following_lexical_form	following_lexical_hkcancor_pos	following_lexical_ud_pos	following_lexical_token_index_zero_based	intervening_token_count_before_following_lexical	overlap_deduplication_json	duplicate_group_inputs_json	text	previous_text	next_text	token_context_json	tokens_json	annotation_status
aa89-1497f774b045c34e8c2b	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	200	4	XXA	唔要	要	adjacent_m4_plus_modal_tokens	adjacent_m4_negation	d+vu	ADV+AUX	要	vu	AUX	咁	d	ADV	咁	d	ADV	6	0	"{""sourceAnchorTokenIndexZeroBased"":4,""representedProfiles"":[""adjacent:唔+要"",""surface:唔要""],""overlappingRepresentationsDeduplicated"":1}"	"{""normalizedSurface"":""唔要""}"	諗好耐要唔要咁辛苦.	但係其實係諗好耐.	要唔要咁辛苦.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":9,""tokens"":[{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""耐"",""pos"":""a"",""jyutping"":""noi6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""辛苦"",""pos"":""a"",""jyutping"":""san1fu2""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""耐"",""pos"":""a"",""jyutping"":""noi6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""辛苦"",""pos"":""a"",""jyutping"":""san1fu2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-1c8d31843bffc286e8d6	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	201	0	XXB	要	要	single_token	unnegated_surface	vu	AUX				唔	d	ADV	唔	d	ADV	1	0	"{""sourceAnchorTokenIndexZeroBased"":0,""representedProfiles"":[""single:要"",""surface:要""],""overlappingRepresentationsDeduplicated"":0}"	"{""normalizedSurface"":""要""}"	要唔要咁辛苦.	諗好耐要唔要咁辛苦.	同埋係要疏.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""辛苦"",""pos"":""a"",""jyutping"":""san1fu2""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""辛苦"",""pos"":""a"",""jyutping"":""san1fu2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-dc8213e5c5ca0980ae95	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	201	1	XXB	唔要	要	adjacent_m4_plus_modal_tokens	adjacent_m4_negation	d+vu	ADV+AUX	要	vu	AUX	咁	d	ADV	咁	d	ADV	3	0	"{""sourceAnchorTokenIndexZeroBased"":1,""representedProfiles"":[""adjacent:唔+要"",""surface:唔要""],""overlappingRepresentationsDeduplicated"":1}"	"{""normalizedSurface"":""唔要""}"	要唔要咁辛苦.	諗好耐要唔要咁辛苦.	同埋係要疏.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""辛苦"",""pos"":""a"",""jyutping"":""san1fu2""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""辛苦"",""pos"":""a"",""jyutping"":""san1fu2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-165db643497816053dc4	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	202	2	XXB	要	要	single_token	unnegated_surface	vu	AUX	係	v	VERB	疏	Vg	VERB	疏	Vg	VERB	3	0	"{""sourceAnchorTokenIndexZeroBased"":2,""representedProfiles"":[""single:要"",""surface:要""],""overlappingRepresentationsDeduplicated"":0}"	"{""normalizedSurface"":""要""}"	同埋係要疏.	要唔要咁辛苦.	因為佢哋始終都係一間大機構呢.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":5,""tokens"":[{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""疏"",""pos"":""Vg"",""jyutping"":""so1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""疏"",""pos"":""Vg"",""jyutping"":""so1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-853a202427ca15cf2f4a	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	204	1	XXB	要	要	single_token	unnegated_surface	vu	AUX	佢哋	r	PRON	郁	v	VERB	郁	v	VERB	2	0	"{""sourceAnchorTokenIndexZeroBased"":1,""representedProfiles"":[""single:要"",""surface:要""],""overlappingRepresentationsDeduplicated"":0}"	"{""normalizedSurface"":""要""}"	佢哋要郁一啲嘢係同我哋要郁一啲嘢係好唔同啊.	因為佢哋始終都係一間大機構呢.	即係個機動性冇咁重.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":10,""tokens"":[{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""郁"",""pos"":""v"",""jyutping"":""juk1""},{""word"":""一啲"",""pos"":""m"",""jyutping"":""jat1di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""同"",""pos"":""p"",""jyutping"":""tung4""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""郁"",""pos"":""v"",""jyutping"":""juk1""}]}"	"[{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""郁"",""pos"":""v"",""jyutping"":""juk1""},{""word"":""一啲"",""pos"":""m"",""jyutping"":""jat1di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""同"",""pos"":""p"",""jyutping"":""tung4""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""郁"",""pos"":""v"",""jyutping"":""juk1""},{""word"":""一啲"",""pos"":""m"",""jyutping"":""jat1di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""唔同"",""pos"":""a"",""jyutping"":""m4tung4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-380b9f99a4bc84201786	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	204	8	XXB	要	要	single_token	unnegated_surface	vu	AUX	我哋	r	PRON	郁	v	VERB	郁	v	VERB	9	0	"{""sourceAnchorTokenIndexZeroBased"":8,""representedProfiles"":[""single:要"",""surface:要""],""overlappingRepresentationsDeduplicated"":0}"	"{""normalizedSurface"":""要""}"	佢哋要郁一啲嘢係同我哋要郁一啲嘢係好唔同啊.	因為佢哋始終都係一間大機構呢.	即係個機動性冇咁重.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":17,""tokens"":[{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""郁"",""pos"":""v"",""jyutping"":""juk1""},{""word"":""一啲"",""pos"":""m"",""jyutping"":""jat1di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""同"",""pos"":""p"",""jyutping"":""tung4""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""郁"",""pos"":""v"",""jyutping"":""juk1""},{""word"":""一啲"",""pos"":""m"",""jyutping"":""jat1di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""唔同"",""pos"":""a"",""jyutping"":""m4tung4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""郁"",""pos"":""v"",""jyutping"":""juk1""},{""word"":""一啲"",""pos"":""m"",""jyutping"":""jat1di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""同"",""pos"":""p"",""jyutping"":""tung4""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""郁"",""pos"":""v"",""jyutping"":""juk1""},{""word"":""一啲"",""pos"":""m"",""jyutping"":""jat1di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""唔同"",""pos"":""a"",""jyutping"":""m4tung4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-d0c0f4650f690b7260a0	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	223	3	XXB	要	要	single_token	unnegated_surface	vu	AUX	真係	d	ADV	鬥	v	VERB	鬥	v	VERB	4	0	"{""sourceAnchorTokenIndexZeroBased"":3,""representedProfiles"":[""single:要"",""surface:要""],""overlappingRepresentationsDeduplicated"":0}"	"{""normalizedSurface"":""要""}"	即係如果真係要鬥耐力,如果當我都有劉德華,當我都有咁多咁重要嘅artist喺晒度呢.	噉所以其實啲耐力好緊要啊.	"其實我哋-即係我哋成日都有種信念就係話,""你試下俾我有嗰啲人!""噉樣囖."	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":12,""tokens"":[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""鬥"",""pos"":""v"",""jyutping"":""dau3""},{""word"":""耐力"",""pos"":""n"",""jyutping"":""noi6lik6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2""},{""word"":""當"",""pos"":""d"",""jyutping"":""dong1""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""}]}"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""鬥"",""pos"":""v"",""jyutping"":""dau3""},{""word"":""耐力"",""pos"":""n"",""jyutping"":""noi6lik6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2""},{""word"":""當"",""pos"":""d"",""jyutping"":""dong1""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""劉"",""pos"":""nr"",""jyutping"":""lau4""},{""word"":""德華"",""pos"":""nr"",""jyutping"":""dak1waa4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""當"",""pos"":""d"",""jyutping"":""dong1""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""多"",""pos"":""a"",""jyutping"":""do1""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""重要"",""pos"":""a"",""jyutping"":""zung6jiu3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""artist"",""pos"":""xn"",""jyutping"":null},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""晒"",""pos"":""u"",""jyutping"":""saai3""},{""word"":""度"",""pos"":""f"",""jyutping"":""dou6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-9ed013334c506ae38636	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	226	1	XXA	會	會	single_token	unnegated_surface	vu	AUX	哩個	r	PRON	唔	d	ADV	唔	d	ADV	2	0	"{""sourceAnchorTokenIndexZeroBased"":1,""representedProfiles"":[""single:會"",""surface:會""],""overlappingRepresentationsDeduplicated"":0}"	"{""normalizedSurface"":""會""}"	哩個會唔會係自我安慰嘅一個方法呢?	同埋我哋有陣時重搞笑.	我覺得唔係.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":10,""tokens"":[{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""自我"",""pos"":""r"",""jyutping"":""zi6ngo5""},{""word"":""安慰"",""pos"":""v"",""jyutping"":""on1wai3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""}]}"	"[{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""自我"",""pos"":""r"",""jyutping"":""zi6ngo5""},{""word"":""安慰"",""pos"":""v"",""jyutping"":""on1wai3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""方法"",""pos"":""n"",""jyutping"":""fong1faat3""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-cea01fd3f5bd2604b96f	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	226	2	XXA	唔會	會	adjacent_m4_plus_modal_tokens	adjacent_m4_negation	d+vu	ADV+AUX	會	vu	AUX	係	v	VERB	係	v	VERB	4	0	"{""sourceAnchorTokenIndexZeroBased"":2,""representedProfiles"":[""adjacent:唔+會"",""surface:唔會""],""overlappingRepresentationsDeduplicated"":1}"	"{""normalizedSurface"":""唔會""}"	哩個會唔會係自我安慰嘅一個方法呢?	同埋我哋有陣時重搞笑.	我覺得唔係.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":12,""tokens"":[{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""自我"",""pos"":""r"",""jyutping"":""zi6ngo5""},{""word"":""安慰"",""pos"":""v"",""jyutping"":""on1wai3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""方法"",""pos"":""n"",""jyutping"":""fong1faat3""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""}]}"	"[{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""自我"",""pos"":""r"",""jyutping"":""zi6ngo5""},{""word"":""安慰"",""pos"":""v"",""jyutping"":""on1wai3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""方法"",""pos"":""n"",""jyutping"":""fong1faat3""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-e0021117859ee1d96e5e	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	236	9	XXB	會	會	single_token	unnegated_surface	vu	AUX	係	v	VERB	𡃉	y	PART	𡃉	y	PART	10	0	"{""sourceAnchorTokenIndexZeroBased"":9,""representedProfiles"":[""single:會"",""surface:會""],""overlappingRepresentationsDeduplicated"":0}"	"{""normalizedSurface"":""會""}"	因為呢,我哋有陣時,人實係會𡃉.	唔係.	你度橋呢.	"{""startTokenIndexZeroBased"":1,""endTokenIndexExclusive"":12,""tokens"":[{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""有陣時"",""pos"":""d"",""jyutping"":""jau5zan6si4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""實"",""pos"":""d"",""jyutping"":""sat6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""有陣時"",""pos"":""d"",""jyutping"":""jau5zan6si4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""實"",""pos"":""d"",""jyutping"":""sat6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-d0ba110c8223822f21f4	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	255	6	XXB	會	會	single_token	unnegated_surface	vu	AUX	咪	d	ADV	流口水	v	VERB	流口水	v	VERB	7	0	"{""sourceAnchorTokenIndexZeroBased"":6,""representedProfiles"":[""single:會"",""surface:會""],""overlappingRepresentationsDeduplicated"":0}"	"{""normalizedSurface"":""會""}"	噉所以望第一次咪會流口水囖.	邊個人想睇阿乜水贏,點答嗰個問題呢,噉樣.	嗯.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":10,""tokens"":[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""望"",""pos"":""v"",""jyutping"":""mong6""},{""word"":""第一"",""pos"":""m"",""jyutping"":""dai6jat1""},{""word"":""次"",""pos"":""q"",""jyutping"":""ci3""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""流口水"",""pos"":""v"",""jyutping"":""lau4hau2seoi2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""望"",""pos"":""v"",""jyutping"":""mong6""},{""word"":""第一"",""pos"":""m"",""jyutping"":""dai6jat1""},{""word"":""次"",""pos"":""q"",""jyutping"":""ci3""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""流口水"",""pos"":""v"",""jyutping"":""lau4hau2seoi2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa89-fc32e44738915a2e7e52	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	259	1	XXA	會	會	single_token	unnegated_surface	vu	AUX	係	v	VERB	有	v1	VERB	有	v1	VERB	2	0	"{""sourceAnchorTokenIndexZeroBased"":1,""representedProfiles"":[""single:會"",""surface:會""],""overlappingRepresentationsDeduplicated"":0}"	"{""normalizedSurface"":""會""}"	係會有-有-係會有自愧不如嘅哩樣嘢.	係啊.	噉又或者即係譬如講返真係喺作為一個電視製作人呢.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":10,""tokens"":[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""自愧不如"",""pos"":""i"",""jyutping"":""zi6kwai5bat1jyu4""}]}"	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""自愧不如"",""pos"":""i"",""jyutping"":""zi6kwai5bat1jyu4""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""哩樣"",""pos"":""r"",""jyutping"":""ni1joeng6""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
