candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	text	previous_text	next_text	tokens_json	annotation_status
ab30-caa5a9f4197051903df6	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	92	8	XXA	整咗一	我呢都係,誒,整咗一張大嘅人名表喇.	我都覺得哩個方法呢會好啲𡃉.	如果每次嗰個同學攞一百分呢我就黏個貼紙喺佢個名側邊喎.	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""整"",""pos"":""v"",""jyutping"":""zing2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""張"",""pos"":""q"",""jyutping"":""zoeng1""},{""word"":""大"",""pos"":""a"",""jyutping"":""daai6""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""人名"",""pos"":""n"",""jyutping"":""jan4meng2""},{""word"":""表"",""pos"":""n"",""jyutping"":""biu2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-87f2cbad054162f1ea95	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	206	1	XXF	炒咗一	炒咗一年度啊,就而家已經有成,誒,三十幾萬,佢話.	跟住呢,就哎吔去炒股票囖.	唔使炒股票呃.	"[{""word"":""炒"",""pos"":""v"",""jyutping"":""caau2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""度"",""pos"":""m"",""jyutping"":""dou2""},{""word"":""啊"",""pos"":""y1"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""成"",""pos"":""d"",""jyutping"":""seng4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""三十幾萬"",""pos"":""m"",""jyutping"":""saam1sap6gei2maan6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-1019a1b2750997e76a1c	FC-101_v2.cha	6ea8fb15323f1b5b3017f243d968ae2b36d0ea1097e4fec84723242a2e023041	31	122	8	XXB	識咗一	"不過我喺歐洲""""都識咗一個韓國女仔."	反而係啲歐洲人呢,鍾意自己group埋一齊囖.	佢都唔錯,都幾interesting,幾有趣𡃉佢個人,成日都淨係掛住食辣嘢.	"[{""word"":""不過"",""pos"":""c"",""jyutping"":""bat1gwo3""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""歐洲"",""pos"":""ns"",""jyutping"":""au1zau1""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""韓國"",""pos"":""ns"",""jyutping"":""hon4gwok3""},{""word"":""女仔"",""pos"":""n"",""jyutping"":""neoi5zai2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-8f50573226c8f8e2dc7c	FC-101_v2.cha	6ea8fb15323f1b5b3017f243d968ae2b36d0ea1097e4fec84723242a2e023041	31	136	3	XXG	識咗兩	呢嗰陣時識咗兩個女仔呢,一個叫Sara一個叫Seokjon嘅.	幾好味𡃉.	噉我哋呢喺德國嗰陣時呢,就搞過兩次party嘅,噉一次就係佢哋兩個整嘢食.	"[{""word"":""呢"",""pos"":""c"",""jyutping"":""ne1""},{""word"":""嗰陣時"",""pos"":""r"",""jyutping"":""go2zan6si4""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""兩"",""pos"":""m"",""jyutping"":""loeng5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""女仔"",""pos"":""n"",""jyutping"":""neoi5zai2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""叫"",""pos"":""v"",""jyutping"":""giu3""},{""word"":""Sara"",""pos"":""xnr"",""jyutping"":null},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""叫"",""pos"":""v"",""jyutping"":""giu3""},{""word"":""Seokjon"",""pos"":""xnr"",""jyutping"":null},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-32395a59a94c724fc98a	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	216	12	XXA	講咗一	所以嗰本書呢入邊呢,喀,都講咗一一樣,就係個信心係乜嘢來𡃉呢,就係人聽到福音之後一個自然嘅反應,哩個就係個信心.	喀,就係聽神嘅道理,聽神嘅話囖,或者聽福音囖.	喀,就係人聽到福音之後一個自然嘅反應喇.	"[{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""本"",""pos"":""q"",""jyutping"":""bun2""},{""word"":""書"",""pos"":""n"",""jyutping"":""syu1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""入邊"",""pos"":""f"",""jyutping"":""jap6bin6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""喀"",""pos"":""e"",""jyutping"":""haak6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""樣"",""pos"":""q"",""jyutping"":""joeng2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""信心"",""pos"":""n"",""jyutping"":""seon3sam1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""乜嘢"",""pos"":""r"",""jyutping"":""mat1je5""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""聽"",""pos"":""v"",""jyutping"":""teng1""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou2""},{""word"":""福音"",""pos"":""n"",""jyutping"":""fuk1jam1""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""自然"",""pos"":""a"",""jyutping"":""zi6jin4""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""反應"",""pos"":""n"",""jyutping"":""faan2jing3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""信心"",""pos"":""n"",""jyutping"":""seon3sam1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-d41dc0c80d3d483ecd44	FC-105_v2.cha	be40fc4738cbeb0e2a3e44ed4ef60c4b8e3bca467cc5d6b441b2896dc3110fcb	34	128	5	XXB	播咗好多	噉可能商台真係播咗好多郭富城嘅歌呢,係唔係?	唓,噉𠻺,噉𠻺睇下你邊個台嘅啫.	唓,唔通到黎明咩?	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""商台"",""pos"":""nz"",""jyutping"":""soeng1toi4""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""播"",""pos"":""v"",""jyutping"":""bo3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""郭"",""pos"":""nr"",""jyutping"":""gwok3""},{""word"":""富城"",""pos"":""nr"",""jyutping"":""fu3sing4""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""歌"",""pos"":""n"",""jyutping"":""go1""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9e4217b030aa19182771	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	27	1	XXB	做咗幾	做咗幾日喇,跟住,冇啊,跟住返下工補下習.	ComputationalLinguistics做功課吖嗎.	嗯.	"[{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""日"",""pos"":""q"",""jyutping"":""jat6""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""返"",""pos"":""v"",""jyutping"":""faan1""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""工"",""pos"":""n"",""jyutping"":""gung1""},{""word"":""補"",""pos"":""Vg"",""jyutping"":""bou2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""習"",""pos"":""Ng"",""jyutping"":""zaap6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9781d15f4de9f44f1ff7	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	38	1	XXB	做咗一	做咗一晚咋不過,同-同小豬吖嗎,同小豬去監考吖嗎.	監考吖嗎.	嗯嗯,做啲乜嘢𡃉?	"[{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""晚"",""pos"":""q"",""jyutping"":""maan5""},{""word"":""咋"",""pos"":""y"",""jyutping"":""zaa3""},{""word"":""不過"",""pos"":""c"",""jyutping"":""bat1gwo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""同"",""pos"":""p"",""jyutping"":""tung4""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""同"",""pos"":""p"",""jyutping"":""tung4""},{""word"":""小豬"",""pos"":""nr"",""jyutping"":""siu2zyu1""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""同"",""pos"":""p"",""jyutping"":""tung4""},{""word"":""小豬"",""pos"":""nr"",""jyutping"":""siu2zyu1""},{""word"":""去"",""pos"":""p"",""jyutping"":""heoi3""},{""word"":""監考"",""pos"":""v"",""jyutping"":""gaam1haau2""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-c617623011b8e0171103	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	51	1	XXB	做咗一	做咗一晚啫嗎.	做咗幾耐啊?	點解𠸏?	"[{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""晚"",""pos"":""q"",""jyutping"":""maan5""},{""word"":""啫"",""pos"":""y"",""jyutping"":""ze1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-100b96e67c25d3d1d436	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	283	12	XXA	識咗好多	算係噉喇,咁耐都有聯絡,識咗好多年嚹都,十幾年嚹,成廿年都有嚹可能,十幾年嚹小一小一開始囖.	係啊.	小學,幾多年班先?	"[{""word"":""算"",""pos"":""v"",""jyutping"":""syun3""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""耐"",""pos"":""a"",""jyutping"":""noi6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""聯絡"",""pos"":""v"",""jyutping"":""lyun4lok3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""十"",""pos"":""m"",""jyutping"":""sap6""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""成"",""pos"":""m"",""jyutping"":""sing4""},{""word"":""廿"",""pos"":""m"",""jyutping"":""jaa6""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""十"",""pos"":""m"",""jyutping"":""sap6""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""小一"",""pos"":""jb"",""jyutping"":""siu2jat1""},{""word"":""小一"",""pos"":""jb"",""jyutping"":""siu2jat1""},{""word"":""開始"",""pos"":""v"",""jyutping"":""hoi1ci2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-1cea4e6805d1d9bf8cde	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	315	11	XXB	過咗二十一	係啊,噉𠻺係啊,真係一過咗二十一就真係眨下眼.	好老𡃉嚹都,認認下就差唔多𡃉嚹,唔係啊我嗰陣時我堂家姐同我講呢,佢話呢一過二十呢,就覺得呢,嗰個時間好快過,佢話好快就廿一好快廿二,好快廿三,一路過𡃉嚹.	係喇.	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""𠻺"",""pos"":""d"",""jyutping"":""aa6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""過"",""pos"":""v"",""jyutping"":""gwo3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""二十一"",""pos"":""m"",""jyutping"":""ji6sap6jat1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""眨"",""pos"":""v"",""jyutping"":""zaam2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""眼"",""pos"":""n"",""jyutping"":""ngaan5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-745f999779fc5c9d490a	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	365	14	XXA	出咗兩	所以-所以-所以呢我先排呢,塊面呢出咗兩粒𡃉其實.	一有就全部都有咁滯噉咪.	我開頭自己以為暗瘡,跟住呢可能呢褸尾啲同學同我講返,佢話可能係因為學校啲空氣唔好啊,噉變咗呢好易呢,即係啲皮膚呢,又感染呢,又發炎噉啊.	"[{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""先排"",""pos"":""t"",""jyutping"":""sin1paai4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""塊"",""pos"":""q"",""jyutping"":""faai3""},{""word"":""面"",""pos"":""n"",""jyutping"":""min6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""出"",""pos"":""v"",""jyutping"":""ceot1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""兩"",""pos"":""m"",""jyutping"":""loeng5""},{""word"":""粒"",""pos"":""q"",""jyutping"":""lap1""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-136a79c8e78b597bf107	FC-108c_v2.cha	fbcb6cc27819deede6136fc8c59e4dd93b76655d15892095972f387d4ad2bc36	39	286	6	XXB	去咗第一	所以都話咯你去咗第一次旅行呢就好鍾意去旅行𡃉嚹會.	好舒服啊嗰種感覺.	係喇,不過有啲人又唔係咁鍾意𡃉喎.	"[{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""咯"",""pos"":""y1"",""jyutping"":""lok3""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""第一"",""pos"":""m"",""jyutping"":""dai6jat1""},{""word"":""次"",""pos"":""q"",""jyutping"":""ci3""},{""word"":""旅行"",""pos"":""v"",""jyutping"":""leoi5hang4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""鍾意"",""pos"":""v"",""jyutping"":""zung1ji3""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""旅行"",""pos"":""v"",""jyutping"":""leoi5hang4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-eaad9ac3211ec0e189ff	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	158	4	XXB	夾咗一	噉就朝頭早夾咗一次囖,跟住呢晏晝就走去比賽嘍喎.	喀.	喀.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""朝頭早"",""pos"":""t"",""jyutping"":""ziu1tau4zou2""},{""word"":""夾"",""pos"":""v"",""jyutping"":""gap3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""次"",""pos"":""q"",""jyutping"":""ci3""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""晏晝"",""pos"":""t"",""jyutping"":""aan3zau3""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""走去"",""pos"":""v"",""jyutping"":""zau2heoi3""},{""word"":""比賽"",""pos"":""n"",""jyutping"":""bei2coi3""},{""word"":""嘍"",""pos"":""y"",""jyutping"":""lo3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-fd061d8e6535193024ae	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	218	18	XXB	儲咗成	成日都開OT開-做到好夜吖嗎,日日都,後尾儲咗成個月假期啊.	係呀?	嗯.	"[{""word"":""成日"",""pos"":""d"",""jyutping"":""seng4jat6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""開"",""pos"":""v"",""jyutping"":""hoi1""},{""word"":""OT"",""pos"":""xn"",""jyutping"":null},{""word"":""開"",""pos"":""v"",""jyutping"":""hoi1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou3""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""夜"",""pos"":""a"",""jyutping"":""je6""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""日日"",""pos"":""q"",""jyutping"":""jat6jat6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""後尾"",""pos"":""f"",""jyutping"":""hau6mei1""},{""word"":""儲"",""pos"":""v"",""jyutping"":""cou5""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""成"",""pos"":""m"",""jyutping"":""sing4""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""月"",""pos"":""n"",""jyutping"":""jyut6""},{""word"":""假期"",""pos"":""n"",""jyutping"":""gaa3kei4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-d8740a19d73737acdda5	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	73	4	XXB	變咗大部份	噉所以咪變咗大部份都係啲靚仔做囖.	哦!噉因為其-佢哋未夠十六歲嗰啲呢,賣哩啲都唔會話拉去坐監吖嗎.	係囖,而家啲靚仔呢真係好似都唔識死噉𠸏.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""變"",""pos"":""v"",""jyutping"":""bin3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""大部份"",""pos"":""m"",""jyutping"":""daai6bou6fan6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""靚仔"",""pos"":""n"",""jyutping"":""leng1zai2""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
