id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I102	102	lexical_entry			46	揀	gaan2	to choose, to select	sha256:6af9904fb88e80db2b061609df6c1f4c2620b95b5991a643427cd4e396f2f0bb			exact_duplicate_candidate	exact_duplicate			docs/research/PRQ2-001-YAU5-MOU5-DAK1-AVAILABILITY-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-001-YAU5-MOU5-DAK1-AVAILABILITY-RESEARCH-R1.md|docs/research/PRQ2-001-YAU5-MOU5-DAK1-AVAILABILITY-SOURCE-VERIFICATION-R1.tsv|docs/research/UC-RQ-034-PIVOTAL-CONTROL-COMPLEMENT-FAMILY-RESEARCH-R1.md|docs/research/UC-RQ-034-PIVOTAL-CONTROL-COMPLEMENT-FAMILY-SOURCE-VERIFICATION-R1.tsv		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I103	103	lexical_entry			47	儲錢	cyu5 cin2	to save money	sha256:ed83bbad81a301a973bab466f9e856b793da506c0afba54af03259cc8187be52			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I104	104	lexical_entry			48	五萬蚊	ng5 maan6 man1	50,000 dollars	sha256:8b9dcc7beb6b0782fadad42a7e02055243fd257646c8306d0b596ff3f55e6ea7			no_project_match	new_attestation				currency_numeral_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I105	105	lexical_entry			49	試	si3	to try	sha256:8937d02bb78b7856e254b50fd3e2e730afe46f61484d12a5dd377470b9bde65b			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/verbs.js	src/parser/detectors/modality/intention-preference.js|src/plugin-entry.js|src/runtime-resources/lexicon/compositional-lexical-phrases.js|src/runtime-resources/lexicon/token-lexicon/verbs.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-003-20251214/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-003-20251214/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-003-20251214/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-003-20251214/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W19-20260726/source.json|docs/research/CP024-P0-L45-VERB-VALENCY-INVENTORY-R1.tsv|docs/research/MODAL-DESIDERATIVE-PREFERENCE-SOURCE-MAP-CP021B-R14.md|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PRQ2-001-YAU5-MOU5-DAK1-AVAILABILITY-RESEARCH-R1.md|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-RESEARCH-R1.md|docs/research/SOURCE-SCREENING-LOG-CP021B.tsv|docs/research/UC-RQ-004-005-COMPARISON-HKCANCOR-ATTESTATION-R1.md|docs/research/UC-RQ-005-GWO3-SURPASS-COMPARATIVE-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-005-GWO3-SURPASS-COMPARATIVE-RESEARCH-R1.md|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/review-only-readiness.tsv|test-data/w17-corpus-semantic-disposition.tsv|test-data/w17-functional-corpus.tsv|test-data/w17-glossika-corpus.tsv|tests/constructions/ModalVP.json|tests/constructions/OpinionStanceFrame.json|tests/fixtures/regression-snapshots.json|tests/tooling/corpus-review/test_aa62_hkcancor_profile.py		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I106	106	lexical_entry			50	少啲	siu2 di1	less, fewer	sha256:810a1236ab0bf6ada33d25fc58638aaf443584ebc17b1fd8865e72941d24ee6a			exact_duplicate_candidate	exact_duplicate			data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-002-20251207/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-002-20251207/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-002-20251207/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-002-20251207/source.json|docs/research/UC-RQ-026-DI1-DEGREE-DISPOSITION-R1.md	comparative_quantity_scope_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I107	107	lexical_entry			51	出街食飯	ceot1 gaai1 sik6 faan6	eat out, dine out	sha256:d27860da0d3a7281ebeffeea51abc116e69bb24449a3ffda9c2fd96f979994c7			no_project_match	new_attestation				activity_chain_compositionality_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I108	108	lexical_entry			52	煮	zyu2	to cook	sha256:8c5abfde0fdf970e09754babad61ac11fbf40bca5a8d6f84751b49e95fb8ae9d			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/verbs.js	src/plugin-entry.js|src/runtime-resources/constructions/runtime-label-registry.js|src/runtime-resources/lexicon/productive-vo.js|src/runtime-resources/lexicon/token-lexicon/verbs.js|src/runtime-resources/presentation/learner-glosses.js|src/runtime-resources/pronunciation/jyutping-review-expectations.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/source.json|data/research-ledgers/glossika-week18-claim-source.json|data/research-ledgers/glossika-week18-common-verb-audit.json|docs/research/CP024-P0-L45-CODE-REFERENCE-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-PRODUCTIVE-VO-SEED-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-VERB-VALENCY-INVENTORY-R1.tsv|docs/research/CP040-P1-FINAL-REACHABLE-WRAPPER-AUDIT-R1.md|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/GLOSSIKA-WEEK16-LEXICON-PROVENANCE.md|docs/research/GLOSSIKA-YUEHK-A1-W18-20260719-RESEARCH.md|docs/research/LANE-09-SERIAL-PURPOSE-SOURCE-MAP-CP021B-R16.md|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PRQ2-012-JAT1HAI6-EXCLUSIVE-ALTERNATIVE-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-001-GENERAL-ZOENG1-DISPOSAL-RESEARCH-R1.md|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/native-speaker-naturalness-evidence-v1.json|test-data/native-speaker-naturalness-evidence-v1.tsv|test-data/review-only-readiness.tsv|test-data/w17-lexicon-role-review.tsv|test-data/w17-lexicon.tsv|test-data/w17-phonics-pairs.tsv|tests/constructions/ClauseSpan.json|tests/constructions/MotionGoalVP.json|tests/constructions/PostverbalZoPerfectiveVP.json|tests/constructions/SerialVerbPurposeChain.json|tests/constructions/TransitiveVP.json|tests/fixtures/regression-snapshots.json|tests/tooling/lexicon/glossika-week16-runtime-lexicon.test.js		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I109	109	lexical_entry			53	平	peng4	cheap, inexpensive	sha256:1f02921e81475cf88c76689996bce952f79b77ddb4f3e701835e85102c8f1b6d			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/statives.js	src/parser/detectors/questions/wh-scalar.js|src/parser/features/token-features.js|src/runtime-resources/grammar/templates/category-span-templates.js|src/runtime-resources/grammar/templates/slot-generation-rules.js|src/runtime-resources/lexicon/compositional-lexical-phrases.js|src/runtime-resources/lexicon/token-lexicon/function-words-and-particles.js|src/runtime-resources/lexicon/token-lexicon/statives.js|src/runtime-resources/lexicon/token-lexicon/verbs.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-002-20251207/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-002-20251207/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-002-20251207/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-002-20251207/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/source.json|data/slot-model.json|docs/research/CONDITIONAL-CLAUSE-LINKING-SOURCE-MAP-CP021B-R25.md|docs/research/COVERB-MANNER-EVENT-MODIFICATION-SOURCE-MAP-CP021B-R23.md|docs/research/CP025-P1-PFV01-SPEAKER-A-RAW-R2.md|docs/research/CP026-P1-RUL01-SPEAKER-A-FORM-R1.md|docs/research/CP032-P1-RUL01-CONTRAST-REQUIREMENTS-R1.tsv|docs/research/CP040-P1-FINAL-REACHABLE-WRAPPER-AUDIT-R1.md|docs/research/GLOSSIKA-YUEHK-A1-DLG-002-20251207-CORPUS-INGRESS.md|docs/research/GLOSSIKA-YUEHK-A1-W15-20260628-RESEARCH.md|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PRQ2-001-YAU5-MOU5-DAK1-AVAILABILITY-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-001-YAU5-MOU5-DAK1-AVAILABILITY-RESEARCH-R1.md|docs/research/PRQ2-001-YAU5-MOU5-DAK1-AVAILABILITY-SOURCE-VERIFICATION-R1.tsv		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I110	110	lexical_entry			54	懶	laan5	lazy	sha256:9bb3e681fc774af100e2ec6628f5aceb93566144eb3118276d9ec207c6a556b2			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I111	111	lexical_entry			55	互相	wu6 soeng1	mutually, each other	sha256:b380a14dcf16faa4f52d20edc8d0a1b8a6a709c664d8927b477562a131764630			no_project_match	new_attestation				reciprocal_argument_structure_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I112	112	lexical_entry			56	鼓勵	gu2 lai6	to encourage	sha256:e45d563a0df459937499aed65229167a138d65af54a3881ab8c0dd8c9546ba8c			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I113	113	lexical_entry			57	新開始	san1 hoi1 ci2	new beginning	sha256:f2594a87f27c616b7a0f6a5510a92cf73062a879278a66816b04673ebe3b9455			no_project_match	new_attestation				nominal_compound_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I114	114	lexical_entry			58	加油	gaa1 jau4	keep it up, come on	sha256:c7161b81248fe89c5b6d4b2c0281b602e0876f85fea1e0d3394336fdccdb8e9d			no_project_match	new_attestation				formulaic_encouragement_review	REQUIRES_EXPERT_CONTEXT_REVIEW
