candidate_id	query_id	profile_kind	tokenization_kind	matched_surface_span	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	recording_date	utterance_initial	utterance_final	preceding_lexical_token_count	following_lexical_token_count	following_predicate_candidate	nearest_left_lexical_word	nearest_left_lexical_pos	nearest_left_lexical_ud_pos	nearest_right_lexical_word	nearest_right_lexical_pos	nearest_right_lexical_ud_pos	text	previous_text	next_text	matched_tokens_json	tokens_json	annotation_status
jmd-38f903bf2642c2227e7e	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	173	1	XXB	1995-12-22	false	false	1	5	false	即係	c	CCONJ	去	p	ADP	即係有得去玩下吖嗎.	幾正啊.	𠻺吓.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""去"",""pos"":""p"",""jyutping"":""heoi3""},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-cf22ca531ce770abc2f3	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	180	3	XXB	1995-12-22	false	false	3	18	true	到	u	PART	玩	v	VERB	今年搞到冇得玩𠻹,重諗住有得去CU呢八下,玩下,熱鬧下吖嗎真係.	嗯嗯.	陳子由而家點啊陳子由?	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""今年"",""pos"":""t"",""jyutping"":""gam1nin2""},{""word"":""搞"",""pos"":""v"",""jyutping"":""gaau2""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou3""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""𠻹"",""pos"":""y"",""jyutping"":""tim1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""住"",""pos"":""u"",""jyutping"":""zyu6""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""CU"",""pos"":""xnt"",""jyutping"":null},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""八"",""pos"":""v"",""jyutping"":""baat3""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""熱鬧"",""pos"":""a"",""jyutping"":""jit6naau6""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-3607ba714e38461c5a4e	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	180	10	XXB	1995-12-22	false	false	9	12	true	住	u	PART	去	v	VERB	今年搞到冇得玩𠻹,重諗住有得去CU呢八下,玩下,熱鬧下吖嗎真係.	嗯嗯.	陳子由而家點啊陳子由?	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""今年"",""pos"":""t"",""jyutping"":""gam1nin2""},{""word"":""搞"",""pos"":""v"",""jyutping"":""gaau2""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou3""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""𠻹"",""pos"":""y"",""jyutping"":""tim1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""住"",""pos"":""u"",""jyutping"":""zyu6""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""CU"",""pos"":""xnt"",""jyutping"":null},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""八"",""pos"":""v"",""jyutping"":""baat3""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""熱鬧"",""pos"":""a"",""jyutping"":""jit6naau6""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-9beb68e2b06ec868d53c	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	52	6	XXC	1995-12-27	false	false	6	8	true	到	u	PART	賣	v	VERB	差唔多而家周街都見到有得賣,好似等住你去買噉.	同埋係可能太普遍喇真係.	噉𠻺係.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""差唔多"",""pos"":""d"",""jyutping"":""caa1m4do1""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""周街"",""pos"":""n"",""jyutping"":""zau1gaai1""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou2""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""賣"",""pos"":""v"",""jyutping"":""maai6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""好似"",""pos"":""v"",""jyutping"":""hou2ci5""},{""word"":""等"",""pos"":""v"",""jyutping"":""dang2""},{""word"":""住"",""pos"":""u"",""jyutping"":""zyu6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""噉"",""pos"":""y"",""jyutping"":""gam2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-9a6f394701674de198d6	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	88	23	XXA	1995-12-27	false	false	20	32	true	就算	c	CCONJ	做	v	VERB	有啲都未必夠-未必夠十五歲啊,噉佢哋做埋part-time,噉佢哋譬如佢哋就算有得做part-time都係麥當勞啊,啲幾蚊一個鐘啊嗰啲噉啊都唔夠賺埋賺埋都唔夠佢買一個袋喇.	嘩!咁細個根本就唔需要咁-點做part-time啊?	噉𠻺係.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""m"",""jyutping"":""di1""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""未必"",""pos"":""d"",""jyutping"":""mei6bit1""},{""word"":""夠"",""pos"":""v"",""jyutping"":""gau3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""未必"",""pos"":""d"",""jyutping"":""mei6bit1""},{""word"":""夠"",""pos"":""v"",""jyutping"":""gau3""},{""word"":""十五"",""pos"":""m"",""jyutping"":""sap6ng5""},{""word"":""歲"",""pos"":""q"",""jyutping"":""seoi3""},{""word"":""啊"",""pos"":""y1"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""埋"",""pos"":""u"",""jyutping"":""maai4""},{""word"":""part-time"",""pos"":""xn"",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""譬如"",""pos"":""v"",""jyutping"":""pei3jyu4""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""就算"",""pos"":""c"",""jyutping"":""zau6syun3""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""part-time"",""pos"":""xn"",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""麥當勞"",""pos"":""nt"",""jyutping"":""mak6dong1lou4""},{""word"":""啊"",""pos"":""y1"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""蚊"",""pos"":""q"",""jyutping"":""man1""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""鐘"",""pos"":""n"",""jyutping"":""zung1""},{""word"":""啊"",""pos"":""y1"",""jyutping"":""aa3""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""夠"",""pos"":""v"",""jyutping"":""gau3""},{""word"":""賺"",""pos"":""v"",""jyutping"":""zaan6""},{""word"":""埋"",""pos"":""u"",""jyutping"":""maai4""},{""word"":""賺"",""pos"":""v"",""jyutping"":""zaan6""},{""word"":""埋"",""pos"":""u"",""jyutping"":""maai4""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""夠"",""pos"":""v"",""jyutping"":""gau3""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""袋"",""pos"":""n"",""jyutping"":""doi2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-5c20cfaf42cb06138915	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	90	8	XXA	1995-12-27	false	false	8	2	true	噉樣	c	CCONJ	講	v	VERB	不過佢哋而家樣樣都崇尚名牌噉樣冇得講喎.	噉𠻺係.	大人整出來𡃉咩?	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""不過"",""pos"":""c"",""jyutping"":""bat1gwo3""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""樣樣"",""pos"":""q"",""jyutping"":""joeng6joeng6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""崇尚"",""pos"":""v"",""jyutping"":""sung4soeng6""},{""word"":""名牌"",""pos"":""an"",""jyutping"":""ming4paai4""},{""word"":""噉樣"",""pos"":""c"",""jyutping"":""gam2joeng2""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-03a9162e422372e5cda2	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	231	1	XXC	1995-12-27	false	false	1	4	true	噉	c	CCONJ	控制	v	VERB	噉冇得控制𡃉哩啲嘢.	你譬如租CD嘅話,噉已經又蝕咗喇,如果係噉,噉如果係噉啊,譬如你係我朋友,跟住我問你借CD噉樣,唔通唱片公司又蝕咗咩?	啱,我都贊成你哩個方向.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""控制"",""pos"":""v"",""jyutping"":""hung3zai3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""哩啲"",""pos"":""r"",""jyutping"":""ni1di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-5451cf4f5ee55d5bd4d8	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	27	5	XXC	1998-02-20	false	false	4	3	true	拇指	n	NOUN	講	v	VERB	豎起十-直豎拇指冇得講𡃉基本上.	得𡃉.	冇得講𡃉.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""豎起"",""pos"":""v"",""jyutping"":""syu6hei2""},{""word"":""十"",""pos"":""m"",""jyutping"":""sap6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""直豎"",""pos"":""v"",""jyutping"":""zik6syu6""},{""word"":""拇指"",""pos"":""n"",""jyutping"":""mou5zi2""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""基本上"",""pos"":""d"",""jyutping"":""gei1bun2soeng6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-dee50989645bc7ff1b9c	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	28	0	XXA	1998-02-20	true	false	0	2	true				講	v	VERB	冇得講𡃉.	豎起十-直豎拇指冇得講𡃉基本上.	係啊.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-23d75ff14dd681fdcc80	HKCANCOR-JAU-MOU-DAK-R1	negative_fused_lexeme_diagnostic	single_fused_token_prefixed_mou_dak	冇得頂	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	25	9	XXA	1998-02-20	false	false	9	1	false	好	d	ADV	𡃉	y	PART	噉𠻺我覺得喺創意上真係好冇得頂𡃉.	亦都大家一齊覺得好興奮𡃉.	係.	"[{""word"":""冇得頂"",""pos"":""a"",""jyutping"":""mou5dak1ding2""}]"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""𠻺"",""pos"":""d"",""jyutping"":""aa6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""覺得"",""pos"":""v"",""jyutping"":""gok3dak1""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""創意"",""pos"":""n"",""jyutping"":""cong3ji3""},{""word"":""上"",""pos"":""f"",""jyutping"":""soeng6""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""冇得頂"",""pos"":""a"",""jyutping"":""mou5dak1ding2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-5cc50147c4eedd28c543	HKCANCOR-JAU-MOU-DAK-R1	negative_fused_lexeme_diagnostic	single_fused_token_prefixed_mou_dak	冇得頂	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	117	18	XXA	1998-02-20	false	false	18	1	false	真係	d	ADV	囖	y	PART	同埋佢寫嗰樣嘢幾有趣就係話佢揀艷舞哩一個topic真係冇得頂囖.	嗯.	即係男艷舞.	"[{""word"":""冇得頂"",""pos"":""a"",""jyutping"":""mou5dak1ding2""}]"	"[{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""寫"",""pos"":""v"",""jyutping"":""se2""},{""word"":""嗰樣"",""pos"":""r"",""jyutping"":""go2joeng6""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""幾"",""pos"":""d"",""jyutping"":""gei2""},{""word"":""有趣"",""pos"":""a"",""jyutping"":""jau5ceoi3""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""揀"",""pos"":""v"",""jyutping"":""gaan2""},{""word"":""艷舞"",""pos"":""n"",""jyutping"":""jim6mou5""},{""word"":""哩"",""pos"":""r"",""jyutping"":""ni1""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""topic"",""pos"":""xn"",""jyutping"":null},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""冇得頂"",""pos"":""a"",""jyutping"":""mou5dak1ding2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-aa3955187193337207f1	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	3	1	XXB	1998-02-20	false	false	1	1	true	重	d	ADV	搞	v	VERB	重有得搞.	噉樣就即係令到個商鋪呢,打咗支強心針,就堅持就再去講噉樣.	喀.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""搞"",""pos"":""v"",""jyutping"":""gaau2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-7e443549f6e29748dfcf	HKCANCOR-JAU-MOU-DAK-R1	polar_yau_mou_dak	yau_plus_single_token_mou_dak	有冇得	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	94	5	XXB	1998-02-20	false	false	4	2	true	喂	e	INTJ	平	a	ADJ	"噉我話""喂有冇得平啊?"	誒,佢譬如佢登二千四.	"""佢話你噏個價喇."	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""喂"",""pos"":""e"",""jyutping"":""wai3""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""平"",""pos"":""a"",""jyutping"":""peng4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-1b7b25d68c7b4a4c9d54	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-R005_v2.cha	df8f8770d195db050ee8b1e25bea31af22a17ecd779cff97e99594b68f5d75ab	46	76	1	XXA	1998-02-20	false	false	1	2	true	實	d	ADV	醫	v	VERB	實有得醫𠸏.	肯定醫好𠸏.	係.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""實"",""pos"":""d"",""jyutping"":""sat6""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""醫"",""pos"":""v"",""jyutping"":""ji1""},{""word"":""𠸏"",""pos"":""y"",""jyutping"":""ge2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-a17aaf547bf76cde4a60	HKCANCOR-JAU-MOU-DAK-R1	negative_fused_lexeme_diagnostic	single_fused_token_prefixed_mou_dak	冇得頂	FC-R005_v2.cha	df8f8770d195db050ee8b1e25bea31af22a17ecd779cff97e99594b68f5d75ab	46	192	4	XXB	1998-02-20	false	false	4	1	false	真係	d	ADV	啊	y	PART	有個大單真係冇得頂啊.	有個大單啊.		"[{""word"":""冇得頂"",""pos"":""a"",""jyutping"":""mou5dak1ding2""}]"	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""大單"",""pos"":""a"",""jyutping"":""daai6daan1""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""冇得頂"",""pos"":""a"",""jyutping"":""mou5dak1ding2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-6d06e899e87e9f2a73d6	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-R010b_v.cha	2fdee719218aec6d3b20582673dd0bd24b5631cc890383b48bdf26d858843e8e	51	158	3	XXA	1998-02-26	false	false	3	2	false	邊	r	PRON	surprise	xn	NOUN	噉你邊有得surprise唧?	而家冇哩啲surprise嚹已經.	冇晒嚹.	"[{""word"":""有得"",""pos"":""v"",""jyutping"":""jau5dak1""}]"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""邊"",""pos"":""r"",""jyutping"":""bin1""},{""word"":""有得"",""pos"":""v"",""jyutping"":""jau5dak1""},{""word"":""surprise"",""pos"":""xn"",""jyutping"":null},{""word"":""唧"",""pos"":""y"",""jyutping"":""zek1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-31643095d702be0777e3	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R011_v.cha	1cc1fdfa08e4ba661d847f768f064d32ac5d5d0fc78a0a0284d2460fe35092fc	52	71	3	XXA	1998-02-27	false	false	3	2	true	真係	d	ADV	計	v	VERB	即係哩個真係冇得計喎.	可以噉樣講𡃉喎.	嗯.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""計"",""pos"":""v"",""jyutping"":""gai3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-56ffad37bd471f2083d6	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R011_v.cha	1cc1fdfa08e4ba661d847f768f064d32ac5d5d0fc78a0a0284d2460fe35092fc	52	103	1	XXB	1998-02-27	false	false	1	3	true	根本	d	ADV	講	v	VERB	根本冇得講𡃉喎.	又或者預言到我以後呢就將會冇,或者係返返轉頭啊噉樣.	"""唉,哩一劫我係要硬食𡃉嚹."	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
